Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-02-13,26.57768440246582,53.36897659301758,21.003177642822266,27.590789794921875,76.53749084472656,48.092838287353516,54.444095611572266,33.30329513549805,28.597257614135742,93.44850158691406,62.391357421875
2020-02-14,26.582077026367188,53.43464660644531,20.892169952392578,27.62624168395996,76.43815612792969,48.30128479003906,54.5704231262207,33.68943405151367,28.78949546813965,93.52047729492188,62.29676055908203
2020-02-18,26.516185760498047,53.79126739501953,20.719919204711914,27.386940002441406,76.0046615600586,48.12126541137695,54.376708984375,33.65724182128906,29.030797958374023,93.18756103515625,62.29203796386719
2020-02-19,26.586475372314453,54.035255432128906,20.99551773071289,27.590789794921875,75.97756958007812,48.6944694519043,54.31774139404297,33.18263626098633,28.715869903564453,93.61951446533203,62.57114791870117
2020-02-20,26.630401611328125,53.48158264160156,20.972557067871094,27.537614822387695,75.86920166015625,48.18758773803711,54.35986328125,33.55268096923828,28.818117141723633,93.01660919189453,62.594791412353516
2020-02-21,26.507400512695312,52.66514205932617,20.723745346069336,27.271717071533203,75.48990631103516,47.107486724853516,54.452510833740234,33.729652404785156,28.76494789123535,93.07057189941406,61.63920974731445
2020-02-24,25.760589599609375,50.90087127685547,19.76679039001465,26.385414123535156,73.34052276611328,45.160465240478516,53.197532653808594,33.27916717529297,28.429576873779297,90.13707733154297,59.51993942260742
2020-02-25,24.64915657043457,49.54013442993164,18.894054412841797,25.4902400970459,70.35126495361328,43.71559524536133,52.23735046386719,32.44256591796875,27.83243179321289,87.40157318115234,57.93046188354492
2020-02-26,24.565689086914062,49.446285247802734,18.32370948791504,25.304115295410156,69.8184585571289,43.91455078125,51.94255065917969,32.16102600097656,27.550216674804688,87.39258575439453,57.471588134765625
2020-02-27,23.414722442626953,47.49433898925781,17.343795776367188,24.22281837463379,67.22657012939453,41.54591751098633,49.82847213745117,30.343008041381836,26.310951232910156,84.423095703125,55.14888000488281
2020-02-28,23.159929275512695,47.63509750366211,17.328481674194336,23.56694984436035,65.99835205078125,41.86331558227539,48.843017578125,29.594898223876953,25.431598663330078,83.33428192138672,54.794097900390625
2020-03-02,24.152753829956055,49.2867546081543,18.028968811035156,24.772327423095703,68.31930541992188,44.2840690612793,51.45404052734375,31.066993713378906,26.928537368774414,87.2396240234375,56.67686080932617
2020-03-03,23.941890716552734,47.66325378417969,17.477764129638672,23.841711044311523,66.6485824584961,42.60234069824219,50.75495147705078,31.042856216430664,26.597248077392578,85.07099151611328,55.304996490478516
2020-03-04,24.934701919555664,49.38059997558594,17.891170501708984,24.63051986694336,69.40300750732422,44.43092346191406,53.24806594848633,32.2495002746582,28.106456756591797,89.97513580322266,57.21614074707031
2020-03-05,24.14396095275879,47.578800201416016,17.236616134643555,23.44287109375,66.00737762451172,43.02869415283203,52.24576187133789,31.509424209594727,27.672922134399414,87.88749694824219,55.08265686035156
2020-03-06,23.515758514404297,46.75297927856445,16.26818084716797,22.64519500732422,65.42941284179688,42.1191291809082,51.83305740356445,30.970462799072266,27.44797134399414,87.4195785522461,54.23589324951172
2020-03-09,21.31486701965332,43.63734817504883,12.991575241088867,20.216705322265625,59.396697998046875,38.92146682739258,49.57577896118164,28.782411575317383,25.955120086669922,82.87537384033203,50.8204231262207
2020-03-10,22.180288314819336,45.8614616394043,13.6078519821167,21.40435791015625,62.47626495361328,41.517486572265625,50.999210357666016,30.182125091552734,26.19643211364746,85.7188949584961,53.630374908447266
2020-03-11,21.125965118408203,43.890750885009766,12.888224601745605,20.243295669555664,58.8096923828125,39.5562629699707,48.4976806640625,28.565223693847656,24.879444122314453,82.4434585571289,50.69743347167969
2020-03-12,19.092002868652344,39.7710075378418,11.280545234680176,18.054109573364258,52.72281265258789,35.69538116455078,43.94103240966797,26.111719131469727,22.368194580078125,76.2885513305664,45.57423400878906
2020-03-13,20.431873321533203,43.34645462036133,12.321709632873535,20.429420471191406,56.8409309387207,39.88312911987305,47.68068313598633,28.404335021972656,23.58701515197754,81.57962036132812,48.39365005493164
2020-03-16,18.182653427124023,38.45719528198242,10.64512825012207,17.62868309020996,50.39283752441406,34.37369155883789,44.446388244628906,23.85932159423828,20.90806007385254,73.53504180908203,42.26283264160156
2020-03-17,19.307262420654297,40.12760543823242,10.717860221862793,18.585895538330078,52.713783264160156,36.713890075683594,48.19447708129883,25.30729103088379,23.582921981811523,78.15121459960938,43.8901481628418
2020-03-18,18.072824478149414,38.79502487182617,9.17908000946045,17.00826644897461,48.83047103881836,35.33060836791992,46.956336975097656,23.529504776000977,22.55633544921875,75.55966186523438,41.36874771118164
2020-03-19,18.534093856811523,39.48946762084961,9.803013801574707,17.38051986694336,48.86659240722656,35.45851135253906,45.38972473144531,23.15947151184082,21.24344825744629,74.01194763183594,42.811588287353516
2020-03-20,17.870746612548828,37.74397659301758,9.898710250854492,16.760099411010742,46.419193267822266,33.83363342285156,42.450218200683594,21.848251342773438,19.558366775512695,71.16844177246094,41.539058685302734
2020-03-23,16.959741592407227,37.94441604614258,9.22402572631836,15.784931182861328,44.38600540161133,33.52458190917969,41.1939811706543,20.63418960571289,18.56032943725586,67.47205352783203,41.607513427734375
2020-03-24,18.954225540161133,40.2783088684082,10.703317642211914,17.742412567138672,50.00138473510742,36.957984924316406,43.294761657714844,22.433401107788086,20.555572509765625,72.6712417602539,45.51015090942383
2020-03-25,19.39646339416504,39.657196044921875,11.208152770996094,18.225072860717773,52.6316032409668,36.91035079956055,43.17616653442383,23.430265426635742,21.080202102661133,73.63874053955078,46.30874252319336
2020-03-26,20.307458877563477,41.91578674316406,11.8930082321167,19.369173049926758,55.95349884033203,39.196136474609375,45.539554595947266,25.229469299316406,22.87717056274414,78.530517578125,48.22439956665039
2020-03-27,19.573354721069336,40.24067306518555,11.086834907531738,18.77924919128418,53.596317291259766,37.424659729003906,45.327781677246094,25.2943058013916,23.0010929107666,76.84867858886719,46.60821533203125
2020-03-30,20.196908950805664,41.7087516784668,11.200325012207031,19.13677978515625,54.37901306152344,39.00088882446289,47.09818649291992,25.950773239135742,23.852067947387695,80.44743347167969,47.582672119140625
2020-03-31,19.918304443359375,41.633460998535156,11.372518539428711,18.609426498413086,53.70551681518555,38.272300720214844,46.140987396240234,25.124116897583008,22.889554977416992,80.09479522705078,46.622467041015625
2020-04-01,19.020565032958984,39.97716522216797,10.808978080749512,17.474262237548828,51.28463363647461,36.44845962524414,45.361671447753906,23.600460052490234,21.513954162597656,77.047607421875,44.54042434692383
2020-04-02,19.308012008666992,40.4853401184082,11.799083709716797,17.91223907470703,51.967220306396484,37.300846099853516,46.52218246459961,23.94895362854004,22.187297821044922,79.1815414428711,44.7067985534668
2020-04-03,18.84366798400879,39.66660690307617,11.673852920532227,17.55470848083496,51.275535583496094,36.72465515136719,46.88642883300781,23.746337890625,21.39415740966797,78.46720886230469,43.927215576171875
2020-04-06,20.245555877685547,42.282814025878906,12.292181015014648,18.81499671936035,54.824954986572266,39.85805130004883,48.631431579589844,25.46450424194336,23.046533584594727,82.58136749267578,47.582672119140625
2020-04-07,20.785079956054688,42.59335708618164,12.5543851852417,19.00270652770996,54.69755172729492,39.50090026855469,48.072357177734375,25.472610473632812,22.757366180419922,81.9031982421875,48.290950775146484
2020-04-08,21.802223205566406,43.5062141418457,13.391863822937012,19.83396339416504,56.68158721923828,40.56283950805664,48.78390884399414,27.38528060913086,23.99664878845215,85.2759017944336,49.812076568603516
2020-04-09,22.739761352539062,43.8261833190918,13.270547866821289,20.89760971069336,57.537086486816406,40.572349548339844,49.241336822509766,28.79547691345215,25.128530502319336,85.74610900878906,50.71049118041992
2020-04-13,22.240036010742188,43.892066955566406,13.227495193481445,20.137863159179688,55.8533821105957,40.662845611572266,48.87709426879883,27.47443389892578,24.33125877380371,84.99560546875,50.69623565673828
2020-04-14,22.527488708496094,45.19074249267578,13.164880752563477,20.227243423461914,56.918209075927734,42.36763381958008,50.95245361328125,28.390249252319336,25.04591178894043,87.8167495727539,52.67845153808594
2020-04-15,21.492660522460938,44.76726150512695,12.546555519104004,19.35129737854004,55.343727111816406,41.44380569458008,50.14772415161133,27.296133041381836,24.2197208404541,87.36463928222656,51.523338317871094
2020-04-16,21.36883544921875,44.946067810058594,12.01041316986084,19.011638641357422,54.85226821899414,41.94858169555664,50.47808837890625,27.117830276489258,24.223857879638672,89.27251434326172,52.14129638671875
2020-04-17,22.226768493652344,45.557777404785156,13.286197662353516,20.01272964477539,57.427879333496094,42.50572967529297,51.24893569946289,27.993127822875977,25.004602432250977,91.12612915039062,53.68143844604492
2020-04-20,21.67840003967285,45.143699645996094,12.87137222290039,19.664134979248047,55.89889907836914,41.82476806640625,50.240901947021484,26.95574188232422,24.058616638183594,90.40277099609375,52.74500274658203
2020-04-21,21.143295288085938,43.722652435302734,12.644393920898438,19.02952003479004,54.57923889160156,40.072349548339844,49.1735725402832,26.558618545532227,23.66204071044922,87.65396881103516,51.37598419189453
2020-04-22,21.55899429321289,44.89901351928711,13.094439506530762,19.23509979248047,55.15260696411133,41.615238189697266,49.6479377746582,27.020580291748047,24.351911544799805,88.99219512939453,52.48356628417969
2020-04-23,21.709352493286133,45.218994140625,13.517094612121582,19.154659271240234,55.58945846557617,41.32951736450195,49.20744323730469,26.712604522705078,23.942951202392578,89.48046112060547,52.46928787231445
2020-04-24,22.049875259399414,45.79304504394531,13.548401832580566,19.431737899780273,56.035404205322266,42.20573425292969,49.73265075683594,26.809864044189453,24.091665267944336,90.68306732177734,53.358192443847656
2020-04-27,22.63804817199707,46.16947937011719,13.841910362243652,20.093170166015625,57.427879333496094,42.567630767822266,49.876651763916016,27.5878963470459,24.343645095825195,91.8495101928711,54.356441497802734
2020-04-28,23.05817222595215,45.3319091796875,14.15889835357666,20.307689666748047,58.501792907714844,42.0009651184082,50.156192779541016,27.612211227416992,24.43453025817871,89.99588012695312,54.57034683227539
2020-04-29,23.646350860595703,47.52463912963867,15.207709312438965,20.89760971069336,59.621238708496094,43.724822998046875,49.944419860839844,27.68515396118164,24.211458206176758,90.59265899658203,55.77299118041992
2020-04-30,22.94319725036621,47.317604064941406,14.8711519241333,20.370254516601562,58.43809509277344,43.529571533203125,49.3514518737793,27.490642547607422,23.653779983520508,90.17675018310547,55.42597198486328
2020-05-01,22.461158752441406,46.658843994140625,14.029756546020508,19.717763900756836,56.672481536865234,42.33430099487305,48.8093147277832,26.64777183532715,23.083709716796875,88.45873260498047,53.35344696044922
2020-05-04,22.540760040283203,46.93174743652344,14.515029907226562,19.53900146484375,55.95349884033203,42.89622497558594,48.78390884399414,26.631561279296875,23.25720977783203,88.41351318359375,53.643402099609375
2020-05-05,22.598247528076172,47.17643356323242,14.526764869689941,19.476430892944336,56.171932220458984,43.48671340942383,48.82626724243164,26.801753997802734,23.44723129272461,90.33043670654297,53.83830261230469
2020-05-06,22.209083557128906,47.044677734375,14.147164344787598,19.056333541870117,55.39833450317383,43.82481002807617,48.292598724365234,26.307374954223633,22.64996337890625,89.43526458740234,53.82878875732422
2020-05-07,22.664587020874023,47.92930221557617,14.515029907226562,19.50324249267578,56.04450988769531,44.48198318481445,48.15705108642578,26.54240608215332,22.7408447265625,89.42622375488281,54.674922943115234
2020-05-08,23.208534240722656,48.80450439453125,15.176401138305664,19.923343658447266,57.436981201171875,45.134361267089844,49.23286056518555,27.028688430786133,23.19937515258789,89.88738250732422,55.739707946777344
2020-05-11,22.854745864868164,48.83273696899414,14.910286903381348,19.53900146484375,56.71800231933594,45.43437576293945,49.165096282958984,26.70450210571289,23.100231170654297,91.4335708618164,55.616119384765625
2020-05-12,22.50537872314453,47.88224411010742,14.648086547851562,19.02952003479004,55.12529754638672,44.496253967285156,48.750022888183594,25.56985855102539,22.89781951904297,90.04109191894531,54.39921188354492
2020-05-13,22.03218650817871,47.063507080078125,13.982795715332031,18.46640968322754,53.74192810058594,43.729576110839844,48.30953598022461,25.164640426635742,22.70366859436035,89.06454467773438,53.4627799987793
2020-05-14,22.30194854736328,47.571693420410156,14.139330863952637,18.940135955810547,54.30620193481445,44.28672790527344,48.190948486328125,25.19705581665039,22.9473876953125,90.04109191894531,54.26136779785156
2020-05-15,22.49653434753418,48.23044204711914,14.084546089172363,18.81499671936035,54.115074157714844,44.51053237915039,48.61448669433594,25.1079044342041,22.641704559326172,90.80060577392578,54.893585205078125
2020-05-18,23.522523880004883,49.246822357177734,15.235105514526367,19.780332565307617,57.68270492553711,45.60104751586914,49.38534164428711,26.331689834594727,23.571165084838867,91.55111694335938,56.97087097167969
2020-05-19,23.29698371887207,49.237403869628906,14.808533668518066,19.297670364379883,56.94552230834961,45.43437576293945,48.478946685791016,25.821102142333984,23.182851791381836,90.4479751586914,56.766475677490234
2020-05-20,23.6684627532959,50.60197830200195,15.399467468261719,19.726703643798828,58.010337829589844,46.42964172363281,49.05497741699219,26.064241409301758,23.310916900634766,90.55648803710938,57.508026123046875
2020-05-21,23.442916870117188,50.244354248046875,15.152923583984375,19.664134979248047,58.14685821533203,45.7819938659668,48.51284408569336,25.934572219848633,23.075450897216797,89.88738250732422,57.71242141723633
2020-05-22,23.407543182373047,50.545501708984375,15.05899715423584,19.59263038635254,58.10135269165039,45.94866180419922,48.682254791259766,26.50188636779785,23.331565856933594,90.07726287841797,57.626861572265625
2020-05-26,24.048784255981445,50.686676025390625,15.477739334106445,20.611587524414062,60.54043960571289,45.90105438232422,48.94485855102539,27.344762802124023,23.484418869018555,89.91449737548828,58.539527893066406
2020-05-27,24.292016983032227,51.044281005859375,15.677323341369629,21.505413055419922,62.56088638305664,46.162960052490234,49.68182373046875,27.928287506103516,23.765317916870117,90.84584045410156,59.54252243041992
2020-05-28,24.51755714416504,50.564327239990234,15.239017486572266,21.16575813293457,61.96931838989258,46.07247543334961,50.122318267822266,28.244361877441406,24.46757698059082,92.03034210205078,58.81998825073242
2020-05-29,24.52197265625,50.83724594116211,15.16857624053955,20.924427032470703,61.58708572387695,46.65345001220703,50.17313003540039,28.08226776123047,24.657602310180664,93.14251708984375,59.03390121459961
2020-06-01,24.69002342224121,51.42070770263672,15.43468952178955,21.16575813293457,61.72359085083008,46.63916015625,50.52043533325195,28.64149284362793,24.95090103149414,92.22023010253906,59.594810485839844
2020-06-02,25.136680603027344,51.62775421142578,15.8651704788208,21.335588455200195,62.524478912353516,47.077266693115234,50.65597915649414,28.827896118164062,25.11200523376465,92.75371551513672,60.103431701660156
2020-06-03,25.70716667175293,51.787742614746094,16.33087158203125,22.13109016418457,64.96357727050781,47.443946838378906,50.72373962402344,29.51677894592285,25.41356658935547,92.57286071777344,61.239524841308594
2020-06-04,25.800033569335938,51.401893615722656,16.33478355407715,22.613752365112305,65.65525817871094,47.05345153808594,50.47808837890625,28.965679168701172,24.959157943725586,91.84044647216797,60.9305419921875
2020-06-05,26.458972930908203,52.23945617675781,17.54796028137207,23.453947067260742,68.06706237792969,48.29158401489258,51.18116760253906,30.02736473083496,25.27724266052246,93.32337188720703,62.38988494873047
2020-06-08,26.49435043334961,53.21818542480469,18.33847999572754,23.900869369506836,69.43221282958984,48.534446716308594,51.731781005859375,30.683826446533203,25.9547176361084,93.96533966064453,63.340579986572266
2020-06-09,26.171518325805664,53.086429595947266,17.649703979492188,23.391387939453125,67.7030029296875,48.76301574707031,51.308231353759766,30.327238082885742,25.43421745300293,92.98881530761719,62.846214294433594
2020-06-10,25.87521743774414,52.92644500732422,16.78091812133789,22.515430450439453,66.08301544189453,49.577327728271484,51.16423034667969,29.759923934936523,25.285505294799805,92.84412384033203,62.25677490234375
2020-06-11,23.876314163208008,50.489036560058594,15.199881553649902,20.67415428161621,61.44146728515625,46.73440170288086,49.22439956665039,27.92018699645996,24.298208236694336,87.68109893798828,58.99586868286133
2020-06-12,24.340656280517578,50.93135452270508,15.583401679992676,21.299827575683594,62.63369369506836,47.33917999267578,49.23286056518555,28.803585052490234,24.236242294311523,88.250732421875,59.58055114746094
2020-06-15,24.597152709960938,51.75010299682617,15.630366325378418,21.59479331970215,63.252559661865234,47.79633712768555,49.800411224365234,29.168292999267578,24.401485443115234,88.44969940185547,60.146217346191406
2020-06-16,25.11014747619629,52.173580169677734,16.080408096313477,21.9344482421875,64.49031066894531,48.81539535522461,50.57973861694336,29.654556274414062,24.513017654418945,90.62882232666016,61.41065216064453
2020-06-17,24.90229606628418,52.23945617675781,15.532523155212402,21.603734970092773,64.02617645263672,48.80587387084961,50.50349426269531,29.306068420410156,24.438663482666016,90.53839111328125,61.2490348815918
2020-06-18,24.919986724853516,52.408843994140625,15.724283218383789,21.576923370361328,63.7895393371582,49.02493667602539,50.7661018371582,28.941362380981445,24.43453025817871,90.23096466064453,61.025611877441406
2020-06-19,24.844804763793945,52.26769256591797,15.485565185546875,21.43390655517578,63.00685119628906,48.68683624267578,50.50349426269531,28.649585723876953,23.748796463012695,91.09900665283203,60.55026626586914
2020-06-22,24.93685531616211,52.38273620605469,15.557311058044434,21.327760696411133,63.112884521484375,49.6041259765625,50.35922622680664,28.567934036254883,23.980390548706055,90.74944305419922,61.17251968383789
2020-06-23,24.994659423828125,52.72220230102539,15.573156356811523,21.42671012878418,63.12202453613281,49.96226501464844,50.28239440917969,28.46175193786621,23.738794326782227,91.13986206054688,61.653743743896484
2020-06-24,24.265409469604492,51.5340576171875,14.709089279174805,20.671106338500977,60.92806625366211,48.835330963134766,49.43724060058594,27.734899520874023,23.522199630737305,88.76080322265625,60.29583740234375
2020-06-25,24.567779541015625,51.76036071777344,14.990504264831543,21.21982192993164,61.60453796386719,49.460880279541016,49.78725051879883,28.028905868530273,23.23061180114746,89.63251495361328,60.3768310546875
2020-06-26,24.229835510253906,49.47834014892578,14.47126293182373,20.311294555664062,60.461849212646484,48.486751556396484,48.771358489990234,27.547060012817383,22.98485565185547,88.54287719726562,58.96174621582031
2020-06-29,24.7011775970459,50.39303970336914,14.665486335754395,20.536182403564453,62.4455451965332,49.01679992675781,49.6933479309082,28.020742416381836,23.41806411743164,89.34196472167969,60.08143997192383
2020-06-30,25.05691146850586,50.958831787109375,15.002395629882812,20.815032958984375,62.802066802978516,49.89542007446289,50.060420989990234,28.429088592529297,23.505535125732422,90.86744689941406,60.84852600097656
2020-07-01,25.110273361206055,52.2224235534668,14.637743949890137,20.635128021240234,62.518680572509766,49.976593017578125,50.103118896484375,29.20494270324707,24.055370330810547,91.56663513183594,61.46316909790039
2020-07-02,25.581619262695312,52.05268478393555,14.800251960754395,20.662107467651367,63.058040618896484,50.26787567138672,50.35922622680664,29.1069393157959,24.117855072021484,92.25675201416016,61.70615005493164
2020-07-06,25.946243286132812,53.099395751953125,14.843851089477539,21.057903289794922,63.96304702758789,51.14649963378906,50.606788635253906,29.13960838317871,23.822105407714844,93.19202423095703,63.168888092041016
2020-07-07,25.95513153076172,52.948524475097656,14.372176170349121,20.62613296508789,62.73808670043945,50.61168670654297,51.06779098510742,28.665924072265625,23.726303100585938,92.38390350341797,62.17784881591797
2020-07-08,25.58606719970703,53.420013427734375,14.360285758972168,20.842016220092773,62.73808670043945,51.43778991699219,50.939735412597656,28.64958953857422,23.938737869262695,92.3929672241211,62.84013748168945
2020-07-09,25.345945358276367,53.486019134521484,13.650792121887207,20.401247024536133,61.37599182128906,51.62401580810547,50.538516998291016,28.551589965820312,23.618000030517578,91.66654205322266,62.76865005493164
2020-07-10,25.786165237426758,54.4101448059082,14.086799621582031,21.102888107299805,62.17131042480469,51.60969543457031,51.469024658203125,28.584259033203125,24.063705444335938,91.44860076904297,63.51670455932617
2020-07-13,25.786165237426758,53.316287994384766,14.011486053466797,21.192838668823242,62.427276611328125,50.54005813598633,51.392189025878906,28.135087966918945,24.088699340820312,91.96617889404297,62.71147537231445
2020-07-14,26.435373306274414,53.84435272216797,14.502978324890137,21.30078125,63.78020477294922,51.122623443603516,52.14344787597656,28.412757873535156,24.313629150390625,93.7913589477539,63.33563232421875
2020-07-15,26.88004493713379,54.164974212646484,14.816104888916016,21.72355079650879,65.40740966796875,51.39958953857422,52.186126708984375,28.54343032836914,24.21782112121582,95.00811767578125,64.24092864990234
2020-07-16,26.96897315979004,54.25926971435547,14.748719215393066,21.72355079650879,65.42569732666016,50.764495849609375,52.297096252441406,28.20857810974121,24.526063919067383,94.85375213623047,64.06938171386719
2020-07-17,27.195756912231445,54.13668441772461,14.542612075805664,21.54364585876465,65.8187484741211,51.01280212402344,52.578819274902344,28.600595474243164,25.08006477355957,96.15223693847656,63.76921463012695
2020-07-20,26.9600830078125,54.78733825683594,14.30083179473877,21.444700241088867,65.01432037353516,52.31640625,52.04953384399414,28.331083297729492,24.750993728637695,96.13407897949219,64.7888412475586
2020-07-21,27.195756912231445,54.523292541503906,15.164904594421387,21.867477416992188,65.87364959716797,51.79114532470703,52.501991271972656,28.33925437927246,24.86346435546875,96.0705337524414,64.88890838623047
2020-07-22,27.511470794677734,54.57987976074219,14.978614807128906,21.867477416992188,66.40381622314453,52.20659255981445,52.92030715942383,28.682254791259766,25.246688842773438,96.93315887451172,65.44635772705078
2020-07-23,27.426982879638672,53.6934700012207,14.950868606567383,21.885467529296875,66.20270538330078,50.85044479370117,53.10810852050781,28.535253524780273,25.275840759277344,96.49727630615234,64.46483612060547
2020-07-24,27.333599090576172,53.608619689941406,14.867630004882812,21.831493377685547,65.6725082397461,50.23443603515625,53.039817810058594,28.420917510986328,25.109224319458008,95.43488311767578,64.57918548583984
2020-07-27,27.72935676574707,53.976375579833984,14.883487701416016,21.651588439941406,65.94673156738281,51.027122497558594,53.30446243286133,28.755769729614258,24.805145263671875,96.15223693847656,64.97943115234375
2020-07-28,27.120166778564453,53.420013427734375,14.629814147949219,21.597620010375977,65.48967742919922,50.43023681640625,53.50080871582031,29.335613250732422,25.180036544799805,96.04325866699219,64.3362045288086
2020-07-29,27.34248924255371,53.91035842895508,14.935016632080078,22.002408981323242,66.486083984375,51.16083526611328,53.577640533447266,29.890960693359375,25.296672821044922,97.05120849609375,64.98896026611328
2020-07-30,26.813343048095703,54.06125259399414,14.348396301269531,21.606616973876953,65.8187484741211,51.447330474853516,53.577640533447266,29.64596176147461,25.296672821044922,96.37926483154297,64.93653106689453
